Gmt time,Open,High,Low,Close,Volume
16.06.2023 00:00:00.000,140.265,140.289,139.999,140.155,18439.3203
16.06.2023 01:00:00.000,140.155,140.169,139.850,139.960,17483.6602
16.06.2023 02:00:00.000,139.961,140.774,139.895,140.680,17936.8008
16.06.2023 03:00:00.000,140.679,140.692,140.219,140.525,12101.8096
16.06.2023 04:00:00.000,140.526,140.735,140.463,140.625,9063.21
16.06.2023 05:00:00.000,140.627,140.805,140.616,140.713,14431.9805
16.06.2023 06:00:00.000,140.713,140.977,140.642,140.974,26689.6191
16.06.2023 07:00:00.000,140.974,141.403,140.832,141.140,37507.9414
16.06.2023 08:00:00.000,141.138,141.337,140.939,141.031,31691.2402
16.06.2023 09:00:00.000,141.031,141.067,140.872,140.956,25788.3008
16.06.2023 10:00:00.000,140.955,141.028,140.789,140.935,21030.6191
16.06.2023 11:00:00.000,140.933,141.040,140.814,140.970,22498.6191
16.06.2023 12:00:00.000,140.970,141.314,140.930,141.289,27860.2109
16.06.2023 13:00:00.000,141.289,141.438,141.193,141.250,21533.5898
16.06.2023 14:00:00.000,141.240,141.570,140.911,141.495,45467.5586
16.06.2023 15:00:00.000,141.497,141.872,141.398,141.823,25431.0508
16.06.2023 16:00:00.000,141.823,141.866,141.758,141.850,20023.8906
16.06.2023 17:00:00.000,141.851,141.857,141.665,141.784,15089.6299
16.06.2023 18:00:00.000,141.783,141.886,141.761,141.791,14145.9102
16.06.2023 19:00:00.000,141.791,141.864,141.760,141.842,9557.6797
16.06.2023 20:00:00.000,141.844,141.911,141.795,141.795,6068.77
18.06.2023 21:00:00.000,141.675,141.837,141.673,141.774,770.92
18.06.2023 22:00:00.000,141.797,141.931,141.780,141.855,6414.8799
18.06.2023 23:00:00.000,141.856,141.954,141.850,141.862,8491.9502
19.06.2023 00:00:00.000,141.861,141.970,141.771,141.951,17344.5293
19.06.2023 01:00:00.000,141.953,141.953,141.807,141.884,12698.1797
19.06.2023 02:00:00.000,141.884,141.950,141.811,141.850,11152.3301
19.06.2023 03:00:00.000,141.851,141.870,141.513,141.531,16571.3594
19.06.2023 04:00:00.000,141.530,141.708,141.441,141.494,20581.3691
19.06.2023 05:00:00.000,141.494,141.658,141.459,141.653,17269.5391
19.06.2023 06:00:00.000,141.652,141.711,141.591,141.668,16997.7891
